dimensions,budget,algorithm,rank,ngopt rank,algo ID,in data,points test,rank test
90,300,Cobyla,1,0,2,True,377,1
90,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,315,2
90,300,MetaModelOnePlusOne,3,3,4,True,133,3
90,300,CMA,4,4,0,True,3,4
90,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
90,500,Cobyla,1,0,2,True,413,1
90,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,350,2
90,500,MetaModelOnePlusOne,3,3,4,True,61,3
90,500,CMA,4,4,0,True,4,4
90,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
90,1000,Cobyla,1,0,2,True,387,2
90,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,391,1
90,1000,MetaModelOnePlusOne,3,3,4,True,30,3
90,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,21,4
90,1000,CMA,4,4,0,True,21,4
90,1500,Cobyla,1,0,2,True,362,2
90,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,391,1
90,1500,MetaModelOnePlusOne,3,3,4,True,45,3
90,1500,CMA,4,4,0,True,38,4
90,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,38,4
90,2000,Cobyla,1,0,2,True,340,2
90,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,404,1
90,2000,MetaModelOnePlusOne,3,3,4,True,45,5
90,2000,CMA,4,4,0,True,61,3
90,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,61,3
90,2500,Cobyla,1,0,2,True,325,2
90,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,387,1
90,2500,MetaModelOnePlusOne,3,3,4,True,41,5
90,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,104,3
90,2500,CMA,4,4,0,True,104,3
90,3000,Cobyla,1,0,2,True,313,2
90,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,356,1
90,3000,MetaModelOnePlusOne,3,3,4,True,38,5
90,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,157,3
90,3000,CMA,4,4,0,True,157,3
90,3500,Cobyla,1,0,2,True,293,2
90,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,333,1
90,3500,MetaModelOnePlusOne,3,3,4,True,41,5
90,3500,CMA,4,4,0,True,202,3
90,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,202,3
90,4000,Cobyla,1,0,2,True,301,1
90,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,297,2
90,4000,ChainMetaModelPowell,3,3,1,True,86,5
90,4000,CMA,3,3,0,True,177,3
90,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,177,3
90,4500,Cobyla,1,0,2,True,289,1
90,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,276,2
90,4500,ChainMetaModelPowell,3,3,1,True,120,5
90,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,181,3
90,4500,CMA,3,3,0,True,181,3
90,5000,MetaModelOnePlusOne,7,0,4,True,36,5
90,5000,Cobyla,1,-1,2,True,262,2
90,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,328,1
90,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,254,3
90,5000,CMA,3,3,0,True,254,3
90,6000,MetaModelOnePlusOne,5,0,4,True,34,5
90,6000,Cobyla,1,-1,2,True,210,3
90,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,246,1
90,6000,ChainMetaModelPowell,3,3,1,True,216,2
90,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,189,4
90,7000,MetaModelOnePlusOne,7,0,4,True,41,5
90,7000,Cobyla,1,-1,2,True,205,4
90,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,382,1
90,7000,ChainMetaModelPowell,3,3,1,True,257,3
90,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,258,2
90,8000,MetaModelOnePlusOne,8,0,4,True,41,5
90,8000,Cobyla,1,-1,2,True,192,4
90,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,400,1
90,8000,ChainMetaModelPowell,3,3,1,True,249,3
90,8000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,253,2
90,9000,MetaModelOnePlusOne,8,0,4,True,34,5
90,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,262,2
90,9000,ChainMetaModelPowell,1,1,1,True,256,3
90,9000,Cobyla,3,3,2,True,180,4
90,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,406,1
90,10000,MetaModelOnePlusOne,8,0,4,True,51,5
90,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,258,3
90,10000,ChainMetaModelPowell,1,1,1,True,260,2
90,10000,Cobyla,3,3,2,True,177,4
90,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,405,1
100,200,Cobyla,2,0,2,True,57,3
100,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,487,1
100,200,MetaModelOnePlusOne,3,3,4,True,284,2
100,200,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,4
100,200,ConfPortfolio_scale2_NA_ngopt14s_7,5,5,11,True,0,4
100,300,Cobyla,1,0,2,True,326,1
100,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,310,2
100,300,MetaModelOnePlusOne,3,3,4,True,192,3
100,300,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,4
100,300,ConfPortfolio_scale2_NA_ngopt14s_7,5,5,11,True,0,4
100,500,Cobyla,1,0,2,True,387,1
100,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,344,2
100,500,MetaModelOnePlusOne,3,3,4,True,97,3
100,500,ConfPortfolio_scale2_NA_ngopt14s_12,4,4,6,True,0,4
100,500,ConfPortfolio_scale2_NA_ngopt14s_6,5,5,12,True,0,4
100,1000,Cobyla,1,0,2,True,372,2
100,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,394,1
100,1000,MetaModelOnePlusOne,3,3,4,True,45,3
100,1000,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,5
100,1000,CMA,4,4,0,True,17,4
100,1500,Cobyla,1,0,2,True,358,2
100,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,401,1
100,1500,MetaModelOnePlusOne,3,3,4,True,44,3
100,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,44,3
100,1500,CMA,4,4,0,True,32,5
100,2000,Cobyla,1,0,2,True,349,2
100,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,407,1
100,2000,MetaModelOnePlusOne,3,3,4,True,39,4
100,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,39,4
100,2000,CMA,4,4,0,True,52,3
100,2500,Cobyla,1,0,2,True,332,2
100,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,376,1
100,2500,ChainMetaModelPowell,3,3,1,True,15,5
100,2500,CMA,3,3,0,True,92,3
100,2500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,40,4
100,3000,Cobyla,1,0,2,True,344,2
100,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,353,1
100,3000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,131,3
100,3000,CMA,3,3,0,True,131,3
100,3000,ChainMetaModelPowell,3,3,1,True,15,5
100,3500,Cobyla,1,0,2,True,332,2
100,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,336,1
100,3500,ChainMetaModelPowell,3,3,1,True,31,5
100,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,153,3
100,3500,CMA,3,3,0,True,153,3
100,4000,Cobyla,1,0,2,True,323,1
100,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,307,2
100,4000,CMA,3,3,0,True,173,3
100,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,173,3
100,4000,ChainMetaModelPowell,3,3,1,True,53,5
100,4500,Cobyla,1,0,2,True,317,1
100,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,273,2
100,4500,ChainMetaModelPowell,3,3,1,True,82,5
100,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,187,3
100,4500,CMA,3,3,0,True,187,3
100,5000,Cobyla,1,0,2,True,299,1
100,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,268,2
100,5000,ChainMetaModelPowell,3,3,1,True,123,5
100,5000,CMA,3,3,0,True,178,3
100,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,178,3
100,6000,MetaModelOnePlusOne,7,0,4,True,47,5
100,6000,Cobyla,1,-1,2,True,240,1
100,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,227,2
100,6000,ChainMetaModelPowell,3,3,1,True,182,4
100,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,202,3
100,7000,MetaModelOnePlusOne,7,0,4,True,45,5
100,7000,Cobyla,1,-1,2,True,211,4
100,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,369,1
100,7000,ChainMetaModelPowell,3,3,1,True,256,3
100,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,261,2
100,8000,MetaModelOnePlusOne,7,0,4,True,47,5
100,8000,Cobyla,1,-1,2,True,197,4
100,8000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,254,3
100,8000,ChainMetaModelPowell,2,2,1,True,255,2
100,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,394,1
100,9000,MetaModelOnePlusOne,9,0,4,True,43,5
100,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,252,3
100,9000,ChainMetaModelPowell,1,1,1,True,253,2
100,9000,Cobyla,3,3,2,True,194,4
100,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,393,1
100,10000,MetaModelOnePlusOne,8,0,4,True,39,5
100,10000,ChainMetaModelPowell,1,1,1,True,248,2
100,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,248,2
100,10000,Cobyla,3,3,2,True,181,4
100,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,414,1
